importer_iso3,importer_iso2,exporter_iso3,exporter_iso2,exporter_numeric,exporter_country_name,currency_code,currency_name,hs6,product_description,year,import_value_usd,import_net_weight_kg,quantity,cif_unit_value_usd_per_kg,supplier_market_share_pct,transaction_count,supplier_gdp,supplier_gdp_per_capita,supplier_gdp_growth,supplier_inflation,supplier_population,supplier_trade_pct_gdp,india_import_tariff_rate,mfn_tariff_rate,tariff_type,rta_exists,rta_name,rta_status,rta_entry_into_force,rta_type,rta_coverage,supplier_locode_count,supplier_port_count,supplier_airport_count,supplier_inland_terminal_count,gleif_supplier_count,gleif_active_supplier_count,sanctions_entity_count,ofac_entity_count,sanctions_present
IND,IN,CHL,CL,152,Chile,CLP,Chilean Peso,390110,Polyethylene having a specific gravity of less than 0.94 (Plastics in primary forms),2006,87425.08,67303.27,67303.27,1.299,0.08,1,184388298951.68,5730.91,3.8,4.0,32035255.0,57.7,7.5,7.5,MFN_APPLIED,1.0,India - Chile PTA,In Force,2007-08-17,PTA,Goods,489,105,43,445,0,0,0,0,0
IND,IN,CHL,CL,152,Chile,CLP,Chilean Peso,390110,Polyethylene having a specific gravity of less than 0.94 (Plastics in primary forms),2007,233135.35,160670.48,160670.48,1.451,0.2,1,190841889414.99,5862.72,3.3,4.0,32387643.0,58.15,7.5,7.5,MFN_APPLIED,1.0,India - Chile PTA,In Force,2007-08-17,PTA,Goods,489,105,43,445,0,0,0,0,0
IND,IN,CHL,CL,152,Chile,CLP,Chilean Peso,390110,Polyethylene having a specific gravity of less than 0.94 (Plastics in primary forms),2008,933271.04,729732.65,729732.65,1.2789,0.9,1,197521355544.51,5997.57,0.0,5.5,32743907.0,58.6,7.5,7.5,MFN_APPLIED,1.0,India - Chile PTA,In Force,2007-08-17,PTA,Goods,489,105,43,445,0,0,0,0,0
IND,IN,CHL,CL,152,Chile,CLP,Chilean Peso,390110,Polyethylene having a specific gravity of less than 0.94 (Plastics in primary forms),2009,1739877.83,1206268.72,1206268.72,1.4424,1.72,1,204434602988.57,6135.51,0.0,4.0,33104090.0,59.05,7.5,7.5,MFN_APPLIED,1.0,India - Chile PTA,In Force,2007-08-17,PTA,Goods,489,105,43,445,0,0,0,0,0
IND,IN,CHL,CL,152,Chile,CLP,Chilean Peso,390110,Polyethylene having a specific gravity of less than 0.94 (Plastics in primary forms),2010,1724824.7,1087728.46,1087728.46,1.5857,1.6,1,211589814093.17,6276.63,3.8,4.0,33468235.0,59.5,7.5,7.5,MFN_APPLIED,1.0,India - Chile PTA,In Force,2007-08-17,PTA,Goods,489,105,43,445,0,0,0,0,0
IND,IN,CHL,CL,152,Chile,CLP,Chilean Peso,390110,Polyethylene having a specific gravity of less than 0.94 (Plastics in primary forms),2011,5687910.67,3675997.96,3675997.96,1.5473,3.99,1,218995457586.43,6420.99,3.3,4.0,33836385.0,59.95,7.5,7.5,MFN_APPLIED,1.0,India - Chile PTA,In Force,2007-08-17,PTA,Goods,489,105,43,445,0,0,0,0,0
IND,IN,CHL,CL,152,Chile,CLP,Chilean Peso,390110,Polyethylene having a specific gravity of less than 0.94 (Plastics in primary forms),2012,3018936.14,2142993.08,2142993.08,1.4087,1.89,1,226660298601.95,6568.67,3.8,4.0,34208585.0,60.4,7.5,7.5,MFN_APPLIED,1.0,India - Chile PTA,In Force,2007-08-17,PTA,Goods,489,105,43,445,0,0,0,0,0
IND,IN,CHL,CL,152,Chile,CLP,Chilean Peso,390110,Polyethylene having a specific gravity of less than 0.94 (Plastics in primary forms),2013,3556281.89,2408301.44,2408301.44,1.4767,2.25,1,234593409053.02,6719.75,3.3,4.0,34584880.0,60.85,7.5,7.5,MFN_APPLIED,1.0,India - Chile PTA,In Force,2007-08-17,PTA,Goods,489,105,43,445,0,0,0,0,0
IND,IN,CHL,CL,152,Chile,CLP,Chilean Peso,390110,Polyethylene having a specific gravity of less than 0.94 (Plastics in primary forms),2014,6343602.3,4797595.85,4797595.85,1.3222,3.83,1,242804178369.88,6874.31,3.8,4.0,34965314.0,61.3,7.5,7.5,MFN_APPLIED,1.0,India - Chile PTA,In Force,2007-08-17,PTA,Goods,489,105,43,445,0,0,0,0,0
IND,IN,CHL,CL,152,Chile,CLP,Chilean Peso,390110,Polyethylene having a specific gravity of less than 0.94 (Plastics in primary forms),2015,151558.67,116600.16,116600.16,1.2998,0.09,1,251302324612.82,7032.42,3.3,4.0,35349932.0,61.75,7.5,7.5,MFN_APPLIED,1.0,India - Chile PTA,In Force,2007-08-17,PTA,Goods,489,105,43,445,0,0,0,0,0
IND,IN,CHL,CL,152,Chile,CLP,Chilean Peso,390110,Polyethylene having a specific gravity of less than 0.94 (Plastics in primary forms),2016,1635440.25,1075840.39,1075840.39,1.5202,1.02,1,260097905974.27,7194.16,3.8,4.0,35738781.0,62.2,7.5,7.5,MFN_APPLIED,1.0,India - Chile PTA,In Force,2007-08-17,PTA,Goods,489,105,43,445,0,0,0,0,0
IND,IN,CHL,CL,152,Chile,CLP,Chilean Peso,390110,Polyethylene having a specific gravity of less than 0.94 (Plastics in primary forms),2017,6294505.34,4369427.35,4369427.35,1.4406,3.71,1,269201332683.37,7359.63,3.3,4.0,36131908.0,62.65,7.5,7.5,MFN_APPLIED,1.0,India - Chile PTA,In Force,2007-08-17,PTA,Goods,489,105,43,445,0,0,0,0,0
IND,IN,CHL,CL,152,Chile,CLP,Chilean Peso,390110,Polyethylene having a specific gravity of less than 0.94 (Plastics in primary forms),2018,2432797.33,1521064.02,1521064.02,1.5994,1.51,1,278623379327.29,7528.9,3.8,4.0,36529359.0,63.1,7.5,7.5,MFN_APPLIED,1.0,India - Chile PTA,In Force,2007-08-17,PTA,Goods,489,105,43,445,0,0,0,0,0
IND,IN,CHL,CL,152,Chile,CLP,Chilean Peso,390110,Polyethylene having a specific gravity of less than 0.94 (Plastics in primary forms),2019,941785.91,703217.44,703217.44,1.3393,0.49,1,288375197603.75,7702.06,3.3,4.0,36931182.0,63.55,7.5,7.5,MFN_APPLIED,1.0,India - Chile PTA,In Force,2007-08-17,PTA,Goods,489,105,43,445,0,0,0,0,0
IND,IN,CHL,CL,152,Chile,CLP,Chilean Peso,390110,Polyethylene having a specific gravity of less than 0.94 (Plastics in primary forms),2020,2451337.06,1471642.5,1471642.5,1.6657,1.15,1,298468329519.88,7879.21,-2.5,4.0,37337425.0,64.0,7.5,7.5,MFN_APPLIED,1.0,India - Chile PTA,In Force,2007-08-17,PTA,Goods,489,105,43,445,0,0,0,0,0
IND,IN,CHL,CL,152,Chile,CLP,Chilean Peso,390110,Polyethylene having a specific gravity of less than 0.94 (Plastics in primary forms),2021,6616255.41,3667724.97,3667724.97,1.8039,2.27,1,308914721053.07,8060.43,6.0,4.0,37748136.0,64.45,7.5,7.5,MFN_APPLIED,1.0,India - Chile PTA,In Force,2007-08-17,PTA,Goods,489,105,43,445,0,0,0,0,0
IND,IN,CHL,CL,152,Chile,CLP,Chilean Peso,390110,Polyethylene having a specific gravity of less than 0.94 (Plastics in primary forms),2022,2621664.38,1759979.25,1759979.25,1.4896,1.05,1,319726736289.93,8245.82,6.0,7.5,38163366.0,64.9,7.5,7.5,MFN_APPLIED,1.0,India - Chile PTA,In Force,2007-08-17,PTA,Goods,489,105,43,445,0,0,0,0,0
IND,IN,CHL,CL,152,Chile,CLP,Chilean Peso,390110,Polyethylene having a specific gravity of less than 0.94 (Plastics in primary forms),2023,7807305.22,5135146.88,5135146.88,1.5204,2.95,1,330917172060.08,8435.48,3.3,7.5,38583163.0,65.35,7.5,7.5,MFN_APPLIED,1.0,India - Chile PTA,In Force,2007-08-17,PTA,Goods,489,105,43,445,0,0,0,0,0
IND,IN,CHL,CL,152,Chile,CLP,Chilean Peso,390110,Polyethylene having a specific gravity of less than 0.94 (Plastics in primary forms),2024,5100789.78,2786350.22,2786350.22,1.8306,1.76,1,342499273082.18,8629.49,3.8,4.0,39007578.0,65.8,7.5,7.5,MFN_APPLIED,1.0,India - Chile PTA,In Force,2007-08-17,PTA,Goods,489,105,43,445,0,0,0,0,0
IND,IN,CHL,CL,152,Chile,CLP,Chilean Peso,390110,Polyethylene having a specific gravity of less than 0.94 (Plastics in primary forms),2025,8890384.33,5479770.98,5479770.98,1.6224,2.71,1,354486747640.06,8827.97,3.3,4.0,39436661.0,66.25,7.5,7.5,MFN_APPLIED,1.0,India - Chile PTA,In Force,2007-08-17,PTA,Goods,489,105,43,445,0,0,0,0,0
IND,IN,CHL,CL,152,Chile,CLP,Chilean Peso,520512,"Single cotton yarn, measuring < 714.29 dtex but >= 232.56 dtex",2000,1832642.1,554998.34,554998.34,3.3021,1.28,1,150000000000.0,5000.0,3.8,4.0,30000000.0,55.0,7.5,7.5,MFN_APPLIED,1.0,India - Chile PTA,In Force,2007-08-17,PTA,Goods,489,105,43,445,0,0,0,0,0
IND,IN,CHL,CL,152,Chile,CLP,Chilean Peso,520512,"Single cotton yarn, measuring < 714.29 dtex but >= 232.56 dtex",2001,5199757.64,1313826.05,1313826.05,3.9577,2.54,1,155250000000.0,5115.0,3.3,4.0,30329999.0,55.45,7.5,7.5,MFN_APPLIED,1.0,India - Chile PTA,In Force,2007-08-17,PTA,Goods,489,105,43,445,0,0,0,0,0
IND,IN,CHL,CL,152,Chile,CLP,Chilean Peso,520512,"Single cotton yarn, measuring < 714.29 dtex but >= 232.56 dtex",2002,9169839.24,2320404.81,2320404.81,3.9518,4.32,1,160683750000.0,5232.64,3.8,4.0,30663629.0,55.9,7.5,7.5,MFN_APPLIED,1.0,India - Chile PTA,In Force,2007-08-17,PTA,Goods,489,105,43,445,0,0,0,0,0
IND,IN,CHL,CL,152,Chile,CLP,Chilean Peso,520512,"Single cotton yarn, measuring < 714.29 dtex but >= 232.56 dtex",2003,6093833.1,1744071.27,1744071.27,3.494,2.91,1,166307681250.0,5353.0,3.3,4.0,31000929.0,56.35,7.5,7.5,MFN_APPLIED,1.0,India - Chile PTA,In Force,2007-08-17,PTA,Goods,489,105,43,445,0,0,0,0,0
IND,IN,CHL,CL,152,Chile,CLP,Chilean Peso,520512,"Single cotton yarn, measuring < 714.29 dtex but >= 232.56 dtex",2004,4442361.91,1321638.82,1321638.82,3.3613,1.91,1,172128450093.75,5476.11,3.8,4.0,31341940.0,56.8,7.5,7.5,MFN_APPLIED,1.0,India - Chile PTA,In Force,2007-08-17,PTA,Goods,489,105,43,445,0,0,0,0,0
IND,IN,CHL,CL,152,Chile,CLP,Chilean Peso,520512,"Single cotton yarn, measuring < 714.29 dtex but >= 232.56 dtex",2005,2388795.03,580838.55,580838.55,4.1127,0.97,1,178152945847.03,5602.07,3.3,4.0,31686701.0,57.25,7.5,7.5,MFN_APPLIED,1.0,India - Chile PTA,In Force,2007-08-17,PTA,Goods,489,105,43,445,0,0,0,0,0
IND,IN,CHL,CL,152,Chile,CLP,Chilean Peso,520512,"Single cotton yarn, measuring < 714.29 dtex but >= 232.56 dtex",2006,3276894.19,1032133.74,1032133.74,3.1749,1.25,1,184388298951.68,5730.91,3.8,4.0,32035255.0,57.7,7.5,7.5,MFN_APPLIED,1.0,India - Chile PTA,In Force,2007-08-17,PTA,Goods,489,105,43,445,0,0,0,0,0
IND,IN,CHL,CL,152,Chile,CLP,Chilean Peso,520512,"Single cotton yarn, measuring < 714.29 dtex but >= 232.56 dtex",2007,9826170.46,2878638.33,2878638.33,3.4135,3.53,1,190841889414.99,5862.72,3.3,4.0,32387643.0,58.15,7.5,7.5,MFN_APPLIED,1.0,India - Chile PTA,In Force,2007-08-17,PTA,Goods,489,105,43,445,0,0,0,0,0
IND,IN,CHL,CL,152,Chile,CLP,Chilean Peso,520512,"Single cotton yarn, measuring < 714.29 dtex but >= 232.56 dtex",2008,7408937.2,1979017.77,1979017.77,3.7437,3.11,1,197521355544.51,5997.57,0.0,5.5,32743907.0,58.6,7.5,7.5,MFN_APPLIED,1.0,India - Chile PTA,In Force,2007-08-17,PTA,Goods,489,105,43,445,0,0,0,0,0
IND,IN,CHL,CL,152,Chile,CLP,Chilean Peso,520512,"Single cotton yarn, measuring < 714.29 dtex but >= 232.56 dtex",2009,9966097.16,2327247.44,2327247.44,4.2824,4.32,1,204434602988.57,6135.51,0.0,4.0,33104090.0,59.05,7.5,7.5,MFN_APPLIED,1.0,India - Chile PTA,In Force,2007-08-17,PTA,Goods,489,105,43,445,0,0,0,0,0
IND,IN,CHL,CL,152,Chile,CLP,Chilean Peso,520512,"Single cotton yarn, measuring < 714.29 dtex but >= 232.56 dtex",2010,6270140.52,1524370.08,1524370.08,4.1133,2.05,1,211589814093.17,6276.63,3.8,4.0,33468235.0,59.5,7.5,7.5,MFN_APPLIED,1.0,India - Chile PTA,In Force,2007-08-17,PTA,Goods,489,105,43,445,0,0,0,0,0
IND,IN,CHL,CL,152,Chile,CLP,Chilean Peso,520512,"Single cotton yarn, measuring < 714.29 dtex but >= 232.56 dtex",2011,1872521.75,592052.88,592052.88,3.1628,0.59,1,218995457586.43,6420.99,3.3,4.0,33836385.0,59.95,7.5,7.5,MFN_APPLIED,1.0,India - Chile PTA,In Force,2007-08-17,PTA,Goods,489,105,43,445,0,0,0,0,0
IND,IN,CHL,CL,152,Chile,CLP,Chilean Peso,520512,"Single cotton yarn, measuring < 714.29 dtex but >= 232.56 dtex",2012,7742442.18,1830640.45,1830640.45,4.2294,2.01,1,226660298601.95,6568.67,3.8,4.0,34208585.0,60.4,7.5,7.5,MFN_APPLIED,1.0,India - Chile PTA,In Force,2007-08-17,PTA,Goods,489,105,43,445,0,0,0,0,0
IND,IN,CHL,CL,152,Chile,CLP,Chilean Peso,520512,"Single cotton yarn, measuring < 714.29 dtex but >= 232.56 dtex",2013,8397961.27,2464326.07,2464326.07,3.4078,2.44,1,234593409053.02,6719.75,3.3,4.0,34584880.0,60.85,7.5,7.5,MFN_APPLIED,1.0,India - Chile PTA,In Force,2007-08-17,PTA,Goods,489,105,43,445,0,0,0,0,0
IND,IN,CHL,CL,152,Chile,CLP,Chilean Peso,520512,"Single cotton yarn, measuring < 714.29 dtex but >= 232.56 dtex",2014,8605472.73,2100539.04,2100539.04,4.0968,2.49,1,242804178369.88,6874.31,3.8,4.0,34965314.0,61.3,7.5,7.5,MFN_APPLIED,1.0,India - Chile PTA,In Force,2007-08-17,PTA,Goods,489,105,43,445,0,0,0,0,0
IND,IN,CHL,CL,152,Chile,CLP,Chilean Peso,520512,"Single cotton yarn, measuring < 714.29 dtex but >= 232.56 dtex",2015,1274142.08,366108.3,366108.3,3.4802,0.16,1,251302324612.82,7032.42,3.3,4.0,35349932.0,61.75,7.5,7.5,MFN_APPLIED,1.0,India - Chile PTA,In Force,2007-08-17,PTA,Goods,489,105,43,445,0,0,0,0,0
IND,IN,CHL,CL,152,Chile,CLP,Chilean Peso,520512,"Single cotton yarn, measuring < 714.29 dtex but >= 232.56 dtex",2016,7457246.47,2211219.49,2211219.49,3.3725,0.8,1,260097905974.27,7194.16,3.8,4.0,35738781.0,62.2,7.5,7.5,MFN_APPLIED,1.0,India - Chile PTA,In Force,2007-08-17,PTA,Goods,489,105,43,445,0,0,0,0,0
IND,IN,CHL,CL,152,Chile,CLP,Chilean Peso,520512,"Single cotton yarn, measuring < 714.29 dtex but >= 232.56 dtex",2017,20722763.33,5175329.88,5175329.88,4.0041,2.15,1,269201332683.37,7359.63,3.3,4.0,36131908.0,62.65,7.5,7.5,MFN_APPLIED,1.0,India - Chile PTA,In Force,2007-08-17,PTA,Goods,489,105,43,445,0,0,0,0,0
IND,IN,CHL,CL,152,Chile,CLP,Chilean Peso,520512,"Single cotton yarn, measuring < 714.29 dtex but >= 232.56 dtex",2018,8057045.43,1898729.6,1898729.6,4.2434,0.98,1,278623379327.29,7528.9,3.8,4.0,36529359.0,63.1,7.5,7.5,MFN_APPLIED,1.0,India - Chile PTA,In Force,2007-08-17,PTA,Goods,489,105,43,445,0,0,0,0,0
IND,IN,CHL,CL,152,Chile,CLP,Chilean Peso,520512,"Single cotton yarn, measuring < 714.29 dtex but >= 232.56 dtex",2019,5045549.69,1440378.08,1440378.08,3.5029,0.5,1,288375197603.75,7702.06,3.3,4.0,36931182.0,63.55,7.5,7.5,MFN_APPLIED,1.0,India - Chile PTA,In Force,2007-08-17,PTA,Goods,489,105,43,445,0,0,0,0,0
IND,IN,CHL,CL,152,Chile,CLP,Chilean Peso,520512,"Single cotton yarn, measuring < 714.29 dtex but >= 232.56 dtex",2020,13098779.92,3251239.62,3251239.62,4.0289,1.43,1,298468329519.88,7879.21,-2.5,4.0,37337425.0,64.0,7.5,7.5,MFN_APPLIED,1.0,India - Chile PTA,In Force,2007-08-17,PTA,Goods,489,105,43,445,0,0,0,0,0
IND,IN,CHL,CL,152,Chile,CLP,Chilean Peso,520512,"Single cotton yarn, measuring < 714.29 dtex but >= 232.56 dtex",2021,30789716.98,7411104.7,7411104.7,4.1545,2.24,1,308914721053.07,8060.43,6.0,4.0,37748136.0,64.45,7.5,7.5,MFN_APPLIED,1.0,India - Chile PTA,In Force,2007-08-17,PTA,Goods,489,105,43,445,0,0,0,0,0
IND,IN,CHL,CL,152,Chile,CLP,Chilean Peso,520512,"Single cotton yarn, measuring < 714.29 dtex but >= 232.56 dtex",2022,20534067.31,4924337.09,4924337.09,4.1699,1.77,1,319726736289.93,8245.82,6.0,7.5,38163366.0,64.9,7.5,7.5,MFN_APPLIED,1.0,India - Chile PTA,In Force,2007-08-17,PTA,Goods,489,105,43,445,0,0,0,0,0
IND,IN,CHL,CL,152,Chile,CLP,Chilean Peso,520512,"Single cotton yarn, measuring < 714.29 dtex but >= 232.56 dtex",2023,14433130.39,3763711.91,3763711.91,3.8348,1.09,1,330917172060.08,8435.48,3.3,7.5,38583163.0,65.35,7.5,7.5,MFN_APPLIED,1.0,India - Chile PTA,In Force,2007-08-17,PTA,Goods,489,105,43,445,0,0,0,0,0
IND,IN,CHL,CL,152,Chile,CLP,Chilean Peso,520512,"Single cotton yarn, measuring < 714.29 dtex but >= 232.56 dtex",2024,3612987.36,875662.41,875662.41,4.126,0.3,1,342499273082.18,8629.49,3.8,4.0,39007578.0,65.8,7.5,7.5,MFN_APPLIED,1.0,India - Chile PTA,In Force,2007-08-17,PTA,Goods,489,105,43,445,0,0,0,0,0
IND,IN,CHL,CL,152,Chile,CLP,Chilean Peso,520512,"Single cotton yarn, measuring < 714.29 dtex but >= 232.56 dtex",2025,7134908.77,1786136.85,1786136.85,3.9946,0.53,1,354486747640.06,8827.97,3.3,4.0,39436661.0,66.25,7.5,7.5,MFN_APPLIED,1.0,India - Chile PTA,In Force,2007-08-17,PTA,Goods,489,105,43,445,0,0,0,0,0
IND,IN,CHL,CL,152,Chile,CLP,Chilean Peso,610910,"T-shirts, singlets and other vests, knitted or crocheted, of cotton",2000,19186914.1,1259746.32,1259746.32,15.2308,2.78,1,150000000000.0,5000.0,3.8,4.0,30000000.0,55.0,12.0,12.0,MFN_APPLIED,1.0,India - Chile PTA,In Force,2007-08-17,PTA,Goods,489,105,43,445,0,0,0,0,0
IND,IN,CHL,CL,152,Chile,CLP,Chilean Peso,610910,"T-shirts, singlets and other vests, knitted or crocheted, of cotton",2001,27348102.53,1956214.9,1956214.9,13.9801,5.19,1,155250000000.0,5115.0,3.3,4.0,30329999.0,55.45,12.0,12.0,MFN_APPLIED,1.0,India - Chile PTA,In Force,2007-08-17,PTA,Goods,489,105,43,445,0,0,0,0,0
IND,IN,CHL,CL,152,Chile,CLP,Chilean Peso,610910,"T-shirts, singlets and other vests, knitted or crocheted, of cotton",2002,19641177.2,1386648.72,1386648.72,14.1645,3.2,1,160683750000.0,5232.64,3.8,4.0,30663629.0,55.9,12.0,12.0,MFN_APPLIED,1.0,India - Chile PTA,In Force,2007-08-17,PTA,Goods,489,105,43,445,0,0,0,0,0
IND,IN,CHL,CL,152,Chile,CLP,Chilean Peso,610910,"T-shirts, singlets and other vests, knitted or crocheted, of cotton",2003,20524958.94,1750395.42,1750395.42,11.7259,2.83,1,166307681250.0,5353.0,3.3,4.0,31000929.0,56.35,12.0,12.0,MFN_APPLIED,1.0,India - Chile PTA,In Force,2007-08-17,PTA,Goods,489,105,43,445,0,0,0,0,0
IND,IN,CHL,CL,152,Chile,CLP,Chilean Peso,610910,"T-shirts, singlets and other vests, knitted or crocheted, of cotton",2004,16092789.01,1804429.01,1804429.01,8.9185,2.05,1,172128450093.75,5476.11,3.8,4.0,31341940.0,56.8,12.0,12.0,MFN_APPLIED,1.0,India - Chile PTA,In Force,2007-08-17,PTA,Goods,489,105,43,445,0,0,0,0,0
IND,IN,CHL,CL,152,Chile,CLP,Chilean Peso,610910,"T-shirts, singlets and other vests, knitted or crocheted, of cotton",2005,9494512.46,605506.46,605506.46,15.6803,1.08,1,178152945847.03,5602.07,3.3,4.0,31686701.0,57.25,12.0,12.0,MFN_APPLIED,1.0,India - Chile PTA,In Force,2007-08-17,PTA,Goods,489,105,43,445,0,0,0,0,0
IND,IN,CHL,CL,152,Chile,CLP,Chilean Peso,610910,"T-shirts, singlets and other vests, knitted or crocheted, of cotton",2006,4565049.8,539267.11,539267.11,8.4653,0.54,1,184388298951.68,5730.91,3.8,4.0,32035255.0,57.7,12.0,12.0,MFN_APPLIED,1.0,India - Chile PTA,In Force,2007-08-17,PTA,Goods,489,105,43,445,0,0,0,0,0
IND,IN,CHL,CL,152,Chile,CLP,Chilean Peso,610910,"T-shirts, singlets and other vests, knitted or crocheted, of cotton",2007,5154421.95,462492.08,462492.08,11.1449,0.7,1,190841889414.99,5862.72,3.3,4.0,32387643.0,58.15,12.0,12.0,MFN_APPLIED,1.0,India - Chile PTA,In Force,2007-08-17,PTA,Goods,489,105,43,445,0,0,0,0,0
IND,IN,CHL,CL,152,Chile,CLP,Chilean Peso,610910,"T-shirts, singlets and other vests, knitted or crocheted, of cotton",2008,23985361.14,1552110.14,1552110.14,15.4534,3.3,1,197521355544.51,5997.57,0.0,5.5,32743907.0,58.6,12.0,12.0,MFN_APPLIED,1.0,India - Chile PTA,In Force,2007-08-17,PTA,Goods,489,105,43,445,0,0,0,0,0
IND,IN,CHL,CL,152,Chile,CLP,Chilean Peso,610910,"T-shirts, singlets and other vests, knitted or crocheted, of cotton",2009,7818632.1,955183.78,955183.78,8.1855,0.89,1,204434602988.57,6135.51,0.0,4.0,33104090.0,59.05,12.0,12.0,MFN_APPLIED,1.0,India - Chile PTA,In Force,2007-08-17,PTA,Goods,489,105,43,445,0,0,0,0,0
IND,IN,CHL,CL,152,Chile,CLP,Chilean Peso,610910,"T-shirts, singlets and other vests, knitted or crocheted, of cotton",2010,18515033.89,1557898.79,1557898.79,11.8846,1.81,1,211589814093.17,6276.63,3.8,4.0,33468235.0,59.5,12.0,12.0,MFN_APPLIED,1.0,India - Chile PTA,In Force,2007-08-17,PTA,Goods,489,105,43,445,0,0,0,0,0
IND,IN,CHL,CL,152,Chile,CLP,Chilean Peso,610910,"T-shirts, singlets and other vests, knitted or crocheted, of cotton",2011,34420343.69,2876754.17,2876754.17,11.965,3.4,1,218995457586.43,6420.99,3.3,4.0,33836385.0,59.95,12.0,12.0,MFN_APPLIED,1.0,India - Chile PTA,In Force,2007-08-17,PTA,Goods,489,105,43,445,0,0,0,0,0
IND,IN,CHL,CL,152,Chile,CLP,Chilean Peso,610910,"T-shirts, singlets and other vests, knitted or crocheted, of cotton",2012,40421668.18,3117170.45,3117170.45,12.9674,4.23,1,226660298601.95,6568.67,3.8,4.0,34208585.0,60.4,12.0,12.0,MFN_APPLIED,1.0,India - Chile PTA,In Force,2007-08-17,PTA,Goods,489,105,43,445,0,0,0,0,0
IND,IN,CHL,CL,152,Chile,CLP,Chilean Peso,610910,"T-shirts, singlets and other vests, knitted or crocheted, of cotton",2013,6978087.58,457110.27,457110.27,15.2657,0.65,1,234593409053.02,6719.75,3.3,4.0,34584880.0,60.85,12.0,12.0,MFN_APPLIED,1.0,India - Chile PTA,In Force,2007-08-17,PTA,Goods,489,105,43,445,0,0,0,0,0
IND,IN,CHL,CL,152,Chile,CLP,Chilean Peso,610910,"T-shirts, singlets and other vests, knitted or crocheted, of cotton",2014,3450592.78,355330.77,355330.77,9.7109,0.3,1,242804178369.88,6874.31,3.8,4.0,34965314.0,61.3,12.0,12.0,MFN_APPLIED,1.0,India - Chile PTA,In Force,2007-08-17,PTA,Goods,489,105,43,445,0,0,0,0,0
IND,IN,CHL,CL,152,Chile,CLP,Chilean Peso,610910,"T-shirts, singlets and other vests, knitted or crocheted, of cotton",2015,38114477.67,3609754.2,3609754.2,10.5587,2.86,1,251302324612.82,7032.42,3.3,4.0,35349932.0,61.75,12.0,12.0,MFN_APPLIED,1.0,India - Chile PTA,In Force,2007-08-17,PTA,Goods,489,105,43,445,0,0,0,0,0
IND,IN,CHL,CL,152,Chile,CLP,Chilean Peso,610910,"T-shirts, singlets and other vests, knitted or crocheted, of cotton",2016,49002713.51,3111887.39,3111887.39,15.7469,3.81,1,260097905974.27,7194.16,3.8,4.0,35738781.0,62.2,12.0,12.0,MFN_APPLIED,1.0,India - Chile PTA,In Force,2007-08-17,PTA,Goods,489,105,43,445,0,0,0,0,0
IND,IN,CHL,CL,152,Chile,CLP,Chilean Peso,610910,"T-shirts, singlets and other vests, knitted or crocheted, of cotton",2017,29142300.8,1940248.3,1940248.3,15.0199,2.41,1,269201332683.37,7359.63,3.3,4.0,36131908.0,62.65,12.0,12.0,MFN_APPLIED,1.0,India - Chile PTA,In Force,2007-08-17,PTA,Goods,489,105,43,445,0,0,0,0,0
IND,IN,CHL,CL,152,Chile,CLP,Chilean Peso,610910,"T-shirts, singlets and other vests, knitted or crocheted, of cotton",2018,21815886.85,2265971.65,2265971.65,9.6276,1.44,1,278623379327.29,7528.9,3.8,4.0,36529359.0,63.1,12.0,12.0,MFN_APPLIED,1.0,India - Chile PTA,In Force,2007-08-17,PTA,Goods,489,105,43,445,0,0,0,0,0
IND,IN,CHL,CL,152,Chile,CLP,Chilean Peso,610910,"T-shirts, singlets and other vests, knitted or crocheted, of cotton",2019,6508467.31,530646.74,530646.74,12.2652,0.4,1,288375197603.75,7702.06,3.3,4.0,36931182.0,63.55,12.0,12.0,MFN_APPLIED,1.0,India - Chile PTA,In Force,2007-08-17,PTA,Goods,489,105,43,445,0,0,0,0,0
IND,IN,CHL,CL,152,Chile,CLP,Chilean Peso,610910,"T-shirts, singlets and other vests, knitted or crocheted, of cotton",2020,18080496.29,1326135.07,1326135.07,13.634,1.06,1,298468329519.88,7879.21,-2.5,4.0,37337425.0,64.0,12.0,12.0,MFN_APPLIED,1.0,India - Chile PTA,In Force,2007-08-17,PTA,Goods,489,105,43,445,0,0,0,0,0
IND,IN,CHL,CL,152,Chile,CLP,Chilean Peso,610910,"T-shirts, singlets and other vests, knitted or crocheted, of cotton",2021,70698701.79,5005142.72,5005142.72,14.1252,3.29,1,308914721053.07,8060.43,6.0,4.0,37748136.0,64.45,12.0,12.0,MFN_APPLIED,1.0,India - Chile PTA,In Force,2007-08-17,PTA,Goods,489,105,43,445,0,0,0,0,0
IND,IN,CHL,CL,152,Chile,CLP,Chilean Peso,610910,"T-shirts, singlets and other vests, knitted or crocheted, of cotton",2022,49206988.6,3867199.25,3867199.25,12.7242,2.57,1,319726736289.93,8245.82,6.0,7.5,38163366.0,64.9,12.0,12.0,MFN_APPLIED,1.0,India - Chile PTA,In Force,2007-08-17,PTA,Goods,489,105,43,445,0,0,0,0,0
IND,IN,CHL,CL,152,Chile,CLP,Chilean Peso,610910,"T-shirts, singlets and other vests, knitted or crocheted, of cotton",2023,9965661.1,931906.86,931906.86,10.6938,0.44,1,330917172060.08,8435.48,3.3,7.5,38583163.0,65.35,12.0,12.0,MFN_APPLIED,1.0,India - Chile PTA,In Force,2007-08-17,PTA,Goods,489,105,43,445,0,0,0,0,0
