exporter_iso3,exporter_iso2,importer_iso3,importer_iso2,importer_numeric,importer_country_name,currency_code,currency_name,hs6,product_description,year,export_value_usd,export_net_weight_kg,quantity,fob_unit_value_usd_per_kg,destination_market_share_pct,transaction_count,destination_gdp,destination_gdp_per_capita,destination_gdp_growth,destination_inflation,destination_population,destination_trade_pct_gdp,destination_applied_tariff_rate,mfn_tariff_rate,tariff_preference_margin,tariff_type,rta_exists,rta_name,rta_status,rta_entry_into_force,rta_type,rta_coverage,destination_locode_count,destination_port_count,destination_airport_count,destination_inland_terminal_count,scomet_match_flag,scomet_category,scomet_item_reference,gleif_buyer_count,gleif_active_buyer_count,sanctions_entity_count,ofac_entity_count,sanctions_present
IND,IN,AUT,AT,40,Austria,EUR,Euro,310520,"Mineral or chemical fertilisers containing nitrogen, phosphorus and potassium (NPK)",2020,1710708.86,2615138.31,2615138.31,0.6542,2.46,1,298468329519.88,7879.21,-2.5,4.0,37337425.0,64.0,5.0,5.0,0.0,MFN_APPLIED,,,,,,,1394,111,11,1349,0,GENERAL_GOODS,N/A,0,0,0,0,0
IND,IN,AUT,AT,40,Austria,EUR,Euro,310520,"Mineral or chemical fertilisers containing nitrogen, phosphorus and potassium (NPK)",2021,2993047.34,4777895.83,4777895.83,0.6264,3.02,1,308914721053.07,8060.43,6.0,4.0,37748136.0,64.45,5.0,5.0,0.0,MFN_APPLIED,,,,,,,1394,111,11,1349,0,GENERAL_GOODS,N/A,0,0,0,0,0
IND,IN,AUT,AT,40,Austria,EUR,Euro,310520,"Mineral or chemical fertilisers containing nitrogen, phosphorus and potassium (NPK)",2022,3872828.16,6161942.64,6161942.64,0.6285,3.8,1,319726736289.93,8245.82,6.0,7.5,38163366.0,64.9,5.0,5.0,0.0,MFN_APPLIED,,,,,,,1394,111,11,1349,0,GENERAL_GOODS,N/A,0,0,0,0,0
IND,IN,AUT,AT,40,Austria,EUR,Euro,310520,"Mineral or chemical fertilisers containing nitrogen, phosphorus and potassium (NPK)",2023,2706501.7,3930790.41,3930790.41,0.6885,3.41,1,330917172060.08,8435.48,3.3,7.5,38583163.0,65.35,5.0,5.0,0.0,MFN_APPLIED,,,,,,,1394,111,11,1349,0,GENERAL_GOODS,N/A,0,0,0,0,0
IND,IN,AUT,AT,40,Austria,EUR,Euro,310520,"Mineral or chemical fertilisers containing nitrogen, phosphorus and potassium (NPK)",2024,789607.58,1240957.39,1240957.39,0.6363,0.73,1,342499273082.18,8629.49,3.8,4.0,39007578.0,65.8,5.0,5.0,0.0,MFN_APPLIED,,,,,,,1394,111,11,1349,0,GENERAL_GOODS,N/A,0,0,0,0,0
IND,IN,AUT,AT,40,Austria,EUR,Euro,310520,"Mineral or chemical fertilisers containing nitrogen, phosphorus and potassium (NPK)",2025,3983558.64,5934824.49,5934824.49,0.6712,3.36,1,354486747640.06,8827.97,3.3,4.0,39436661.0,66.25,5.0,5.0,0.0,MFN_APPLIED,,,,,,,1394,111,11,1349,0,GENERAL_GOODS,N/A,0,0,0,0,0
IND,IN,AUT,AT,40,Austria,EUR,Euro,390110,Polyethylene having a specific gravity of less than 0.94 (Plastics in primary forms),2000,2510933.29,1504925.52,1504925.52,1.6685,3.42,1,150000000000.0,5000.0,3.8,4.0,30000000.0,55.0,7.5,7.5,0.0,MFN_APPLIED,,,,,,,1394,111,11,1349,0,GENERAL_GOODS,N/A,0,0,0,0,0
IND,IN,AUT,AT,40,Austria,EUR,Euro,390110,Polyethylene having a specific gravity of less than 0.94 (Plastics in primary forms),2001,2267949.94,1505668.85,1505668.85,1.5063,2.84,1,155250000000.0,5115.0,3.3,4.0,30329999.0,55.45,7.5,7.5,0.0,MFN_APPLIED,,,,,,,1394,111,11,1349,0,GENERAL_GOODS,N/A,0,0,0,0,0
IND,IN,AUT,AT,40,Austria,EUR,Euro,390110,Polyethylene having a specific gravity of less than 0.94 (Plastics in primary forms),2002,1363651.64,935177.96,935177.96,1.4582,1.69,1,160683750000.0,5232.64,3.8,4.0,30663629.0,55.9,7.5,7.5,0.0,MFN_APPLIED,,,,,,,1394,111,11,1349,0,GENERAL_GOODS,N/A,0,0,0,0,0
IND,IN,AUT,AT,40,Austria,EUR,Euro,390110,Polyethylene having a specific gravity of less than 0.94 (Plastics in primary forms),2003,1933182.89,1097697.14,1097697.14,1.7611,2.3,1,166307681250.0,5353.0,3.3,4.0,31000929.0,56.35,7.5,7.5,0.0,MFN_APPLIED,,,,,,,1394,111,11,1349,0,GENERAL_GOODS,N/A,0,0,0,0,0
IND,IN,AUT,AT,40,Austria,EUR,Euro,390110,Polyethylene having a specific gravity of less than 0.94 (Plastics in primary forms),2004,581818.42,371514.93,371514.93,1.5661,0.73,1,172128450093.75,5476.11,3.8,4.0,31341940.0,56.8,7.5,7.5,0.0,MFN_APPLIED,,,,,,,1394,111,11,1349,0,GENERAL_GOODS,N/A,0,0,0,0,0
IND,IN,AUT,AT,40,Austria,EUR,Euro,390110,Polyethylene having a specific gravity of less than 0.94 (Plastics in primary forms),2005,2574130.02,1536618.16,1536618.16,1.6752,3.11,1,178152945847.03,5602.07,3.3,4.0,31686701.0,57.25,7.5,7.5,0.0,MFN_APPLIED,,,,,,,1394,111,11,1349,0,GENERAL_GOODS,N/A,0,0,0,0,0
IND,IN,AUT,AT,40,Austria,EUR,Euro,390110,Polyethylene having a specific gravity of less than 0.94 (Plastics in primary forms),2006,569699.15,356066.54,356066.54,1.6,0.63,1,184388298951.68,5730.91,3.8,4.0,32035255.0,57.7,7.5,7.5,0.0,MFN_APPLIED,,,,,,,1394,111,11,1349,0,GENERAL_GOODS,N/A,0,0,0,0,0
IND,IN,AUT,AT,40,Austria,EUR,Euro,390110,Polyethylene having a specific gravity of less than 0.94 (Plastics in primary forms),2007,181552.27,125635.14,125635.14,1.4451,0.19,1,190841889414.99,5862.72,3.3,4.0,32387643.0,58.15,7.5,7.5,0.0,MFN_APPLIED,,,,,,,1394,111,11,1349,0,GENERAL_GOODS,N/A,0,0,0,0,0
IND,IN,AUT,AT,40,Austria,EUR,Euro,390110,Polyethylene having a specific gravity of less than 0.94 (Plastics in primary forms),2008,2357333.88,1786545.44,1786545.44,1.3195,2.39,1,197521355544.51,5997.57,0.0,5.5,32743907.0,58.6,7.5,7.5,0.0,MFN_APPLIED,,,,,,,1394,111,11,1349,0,GENERAL_GOODS,N/A,0,0,0,0,0
IND,IN,AUT,AT,40,Austria,EUR,Euro,390110,Polyethylene having a specific gravity of less than 0.94 (Plastics in primary forms),2009,3230763.53,2293576.02,2293576.02,1.4086,3.23,1,204434602988.57,6135.51,0.0,4.0,33104090.0,59.05,7.5,7.5,0.0,MFN_APPLIED,,,,,,,1394,111,11,1349,0,GENERAL_GOODS,N/A,0,0,0,0,0
IND,IN,AUT,AT,40,Austria,EUR,Euro,390110,Polyethylene having a specific gravity of less than 0.94 (Plastics in primary forms),2010,133921.54,105820.28,105820.28,1.2656,0.11,1,211589814093.17,6276.63,3.8,4.0,33468235.0,59.5,7.5,7.5,0.0,MFN_APPLIED,,,,,,,1394,111,11,1349,0,GENERAL_GOODS,N/A,0,0,0,0,0
IND,IN,AUT,AT,40,Austria,EUR,Euro,390110,Polyethylene having a specific gravity of less than 0.94 (Plastics in primary forms),2011,1972276.45,1611959.77,1611959.77,1.2235,1.62,1,218995457586.43,6420.99,3.3,4.0,33836385.0,59.95,7.5,7.5,0.0,MFN_APPLIED,,,,,,,1394,111,11,1349,0,GENERAL_GOODS,N/A,0,0,0,0,0
IND,IN,AUT,AT,40,Austria,EUR,Euro,390110,Polyethylene having a specific gravity of less than 0.94 (Plastics in primary forms),2012,143301.41,95020.18,95020.18,1.5081,0.1,1,226660298601.95,6568.67,3.8,4.0,34208585.0,60.4,7.5,7.5,0.0,MFN_APPLIED,,,,,,,1394,111,11,1349,0,GENERAL_GOODS,N/A,0,0,0,0,0
IND,IN,AUT,AT,40,Austria,EUR,Euro,390110,Polyethylene having a specific gravity of less than 0.94 (Plastics in primary forms),2013,1577082.19,1218225.94,1218225.94,1.2946,1.05,1,234593409053.02,6719.75,3.3,4.0,34584880.0,60.85,7.5,7.5,0.0,MFN_APPLIED,,,,,,,1394,111,11,1349,0,GENERAL_GOODS,N/A,0,0,0,0,0
IND,IN,AUT,AT,40,Austria,EUR,Euro,390110,Polyethylene having a specific gravity of less than 0.94 (Plastics in primary forms),2014,5901492.22,3151090.0,3151090.0,1.8728,3.61,1,242804178369.88,6874.31,3.8,4.0,34965314.0,61.3,7.5,7.5,0.0,MFN_APPLIED,,,,,,,1394,111,11,1349,0,GENERAL_GOODS,N/A,0,0,0,0,0
IND,IN,AUT,AT,40,Austria,EUR,Euro,390110,Polyethylene having a specific gravity of less than 0.94 (Plastics in primary forms),2015,5340198.09,2881131.62,2881131.62,1.8535,3.72,1,251302324612.82,7032.42,3.3,4.0,35349932.0,61.75,7.5,7.5,0.0,MFN_APPLIED,,,,,,,1394,111,11,1349,0,GENERAL_GOODS,N/A,0,0,0,0,0
IND,IN,AUT,AT,40,Austria,EUR,Euro,390110,Polyethylene having a specific gravity of less than 0.94 (Plastics in primary forms),2016,5680242.19,3557543.94,3557543.94,1.5967,3.43,1,260097905974.27,7194.16,3.8,4.0,35738781.0,62.2,7.5,7.5,0.0,MFN_APPLIED,,,,,,,1394,111,11,1349,0,GENERAL_GOODS,N/A,0,0,0,0,0
IND,IN,AUT,AT,40,Austria,EUR,Euro,390110,Polyethylene having a specific gravity of less than 0.94 (Plastics in primary forms),2017,2976633.19,2155652.83,2155652.83,1.3808,1.61,1,269201332683.37,7359.63,3.3,4.0,36131908.0,62.65,7.5,7.5,0.0,MFN_APPLIED,,,,,,,1394,111,11,1349,0,GENERAL_GOODS,N/A,0,0,0,0,0
IND,IN,AUT,AT,40,Austria,EUR,Euro,390110,Polyethylene having a specific gravity of less than 0.94 (Plastics in primary forms),2018,3896425.42,3004223.72,3004223.72,1.297,1.91,1,278623379327.29,7528.9,3.8,4.0,36529359.0,63.1,7.5,7.5,0.0,MFN_APPLIED,,,,,,,1394,111,11,1349,0,GENERAL_GOODS,N/A,0,0,0,0,0
IND,IN,AUT,AT,40,Austria,EUR,Euro,390110,Polyethylene having a specific gravity of less than 0.94 (Plastics in primary forms),2019,1937507.37,1103888.75,1103888.75,1.7552,1.09,1,288375197603.75,7702.06,3.3,4.0,36931182.0,63.55,7.5,7.5,0.0,MFN_APPLIED,,,,,,,1394,111,11,1349,0,GENERAL_GOODS,N/A,0,0,0,0,0
IND,IN,AUT,AT,40,Austria,EUR,Euro,390110,Polyethylene having a specific gravity of less than 0.94 (Plastics in primary forms),2020,7601912.66,4361485.58,4361485.58,1.743,4.26,1,298468329519.88,7879.21,-2.5,4.0,37337425.0,64.0,7.5,7.5,0.0,MFN_APPLIED,,,,,,,1394,111,11,1349,0,GENERAL_GOODS,N/A,0,0,0,0,0
IND,IN,AUT,AT,40,Austria,EUR,Euro,390110,Polyethylene having a specific gravity of less than 0.94 (Plastics in primary forms),2021,4584186.41,3529005.73,3529005.73,1.299,1.72,1,308914721053.07,8060.43,6.0,4.0,37748136.0,64.45,7.5,7.5,0.0,MFN_APPLIED,,,,,,,1394,111,11,1349,0,GENERAL_GOODS,N/A,0,0,0,0,0
IND,IN,AUT,AT,40,Austria,EUR,Euro,390110,Polyethylene having a specific gravity of less than 0.94 (Plastics in primary forms),2022,339442.48,180383.65,180383.65,1.8818,0.13,1,319726736289.93,8245.82,6.0,7.5,38163366.0,64.9,7.5,7.5,0.0,MFN_APPLIED,,,,,,,1394,111,11,1349,0,GENERAL_GOODS,N/A,0,0,0,0,0
IND,IN,AUT,AT,40,Austria,EUR,Euro,390110,Polyethylene having a specific gravity of less than 0.94 (Plastics in primary forms),2023,7365185.12,5561194.7,5561194.7,1.3244,2.62,1,330917172060.08,8435.48,3.3,7.5,38583163.0,65.35,7.5,7.5,0.0,MFN_APPLIED,,,,,,,1394,111,11,1349,0,GENERAL_GOODS,N/A,0,0,0,0,0
IND,IN,AUT,AT,40,Austria,EUR,Euro,390110,Polyethylene having a specific gravity of less than 0.94 (Plastics in primary forms),2024,3480140.45,2529687.13,2529687.13,1.3757,1.17,1,342499273082.18,8629.49,3.8,4.0,39007578.0,65.8,7.5,7.5,0.0,MFN_APPLIED,,,,,,,1394,111,11,1349,0,GENERAL_GOODS,N/A,0,0,0,0,0
IND,IN,AUT,AT,40,Austria,EUR,Euro,390110,Polyethylene having a specific gravity of less than 0.94 (Plastics in primary forms),2025,7450287.77,4386361.36,4386361.36,1.6985,2.3,1,354486747640.06,8827.97,3.3,4.0,39436661.0,66.25,7.5,7.5,0.0,MFN_APPLIED,,,,,,,1394,111,11,1349,0,GENERAL_GOODS,N/A,0,0,0,0,0
IND,IN,AUT,AT,40,Austria,EUR,Euro,520512,"Single cotton yarn, measuring < 714.29 dtex but >= 232.56 dtex",2000,5553871.53,1310889.42,1310889.42,4.2367,1.03,1,150000000000.0,5000.0,3.8,4.0,30000000.0,55.0,7.5,7.5,0.0,MFN_APPLIED,,,,,,,1394,111,11,1349,0,GENERAL_GOODS,N/A,0,0,0,0,0
IND,IN,AUT,AT,40,Austria,EUR,Euro,520512,"Single cotton yarn, measuring < 714.29 dtex but >= 232.56 dtex",2001,12052081.55,3439200.05,3439200.05,3.5043,2.19,1,155250000000.0,5115.0,3.3,4.0,30329999.0,55.45,7.5,7.5,0.0,MFN_APPLIED,,,,,,,1394,111,11,1349,0,GENERAL_GOODS,N/A,0,0,0,0,0
IND,IN,AUT,AT,40,Austria,EUR,Euro,520512,"Single cotton yarn, measuring < 714.29 dtex but >= 232.56 dtex",2002,1435658.02,354058.88,354058.88,4.0549,0.26,1,160683750000.0,5232.64,3.8,4.0,30663629.0,55.9,7.5,7.5,0.0,MFN_APPLIED,,,,,,,1394,111,11,1349,0,GENERAL_GOODS,N/A,0,0,0,0,0
IND,IN,AUT,AT,40,Austria,EUR,Euro,520512,"Single cotton yarn, measuring < 714.29 dtex but >= 232.56 dtex",2003,2140134.78,622482.05,622482.05,3.4381,0.39,1,166307681250.0,5353.0,3.3,4.0,31000929.0,56.35,7.5,7.5,0.0,MFN_APPLIED,,,,,,,1394,111,11,1349,0,GENERAL_GOODS,N/A,0,0,0,0,0
IND,IN,AUT,AT,40,Austria,EUR,Euro,520512,"Single cotton yarn, measuring < 714.29 dtex but >= 232.56 dtex",2004,21608617.23,6098577.91,6098577.91,3.5432,3.33,1,172128450093.75,5476.11,3.8,4.0,31341940.0,56.8,7.5,7.5,0.0,MFN_APPLIED,,,,,,,1394,111,11,1349,0,GENERAL_GOODS,N/A,0,0,0,0,0
IND,IN,AUT,AT,40,Austria,EUR,Euro,520512,"Single cotton yarn, measuring < 714.29 dtex but >= 232.56 dtex",2005,5768111.14,1461098.04,1461098.04,3.9478,0.84,1,178152945847.03,5602.07,3.3,4.0,31686701.0,57.25,7.5,7.5,0.0,MFN_APPLIED,,,,,,,1394,111,11,1349,0,GENERAL_GOODS,N/A,0,0,0,0,0
IND,IN,AUT,AT,40,Austria,EUR,Euro,520512,"Single cotton yarn, measuring < 714.29 dtex but >= 232.56 dtex",2006,5102522.44,1225868.43,1225868.43,4.1624,0.76,1,184388298951.68,5730.91,3.8,4.0,32035255.0,57.7,7.5,7.5,0.0,MFN_APPLIED,,,,,,,1394,111,11,1349,0,GENERAL_GOODS,N/A,0,0,0,0,0
IND,IN,AUT,AT,40,Austria,EUR,Euro,520512,"Single cotton yarn, measuring < 714.29 dtex but >= 232.56 dtex",2007,3992777.02,1167756.42,1167756.42,3.4192,0.45,1,190841889414.99,5862.72,3.3,4.0,32387643.0,58.15,7.5,7.5,0.0,MFN_APPLIED,,,,,,,1394,111,11,1349,0,GENERAL_GOODS,N/A,0,0,0,0,0
IND,IN,AUT,AT,40,Austria,EUR,Euro,520512,"Single cotton yarn, measuring < 714.29 dtex but >= 232.56 dtex",2008,5261040.86,1373281.97,1373281.97,3.831,0.75,1,197521355544.51,5997.57,0.0,5.5,32743907.0,58.6,7.5,7.5,0.0,MFN_APPLIED,,,,,,,1394,111,11,1349,0,GENERAL_GOODS,N/A,0,0,0,0,0
IND,IN,AUT,AT,40,Austria,EUR,Euro,520512,"Single cotton yarn, measuring < 714.29 dtex but >= 232.56 dtex",2009,18329058.43,5045137.69,5045137.69,3.633,2.7,1,204434602988.57,6135.51,0.0,4.0,33104090.0,59.05,7.5,7.5,0.0,MFN_APPLIED,,,,,,,1394,111,11,1349,0,GENERAL_GOODS,N/A,0,0,0,0,0
IND,IN,AUT,AT,40,Austria,EUR,Euro,520512,"Single cotton yarn, measuring < 714.29 dtex but >= 232.56 dtex",2010,33661634.47,9695801.64,9695801.64,3.4718,3.74,1,211589814093.17,6276.63,3.8,4.0,33468235.0,59.5,7.5,7.5,0.0,MFN_APPLIED,,,,,,,1394,111,11,1349,0,GENERAL_GOODS,N/A,0,0,0,0,0
IND,IN,AUT,AT,40,Austria,EUR,Euro,520512,"Single cotton yarn, measuring < 714.29 dtex but >= 232.56 dtex",2011,28070365.33,8002224.01,8002224.01,3.5078,3.22,1,218995457586.43,6420.99,3.3,4.0,33836385.0,59.95,7.5,7.5,0.0,MFN_APPLIED,,,,,,,1394,111,11,1349,0,GENERAL_GOODS,N/A,0,0,0,0,0
IND,IN,AUT,AT,40,Austria,EUR,Euro,520512,"Single cotton yarn, measuring < 714.29 dtex but >= 232.56 dtex",2012,23812064.14,6994226.23,6994226.23,3.4045,2.74,1,226660298601.95,6568.67,3.8,4.0,34208585.0,60.4,7.5,7.5,0.0,MFN_APPLIED,,,,,,,1394,111,11,1349,0,GENERAL_GOODS,N/A,0,0,0,0,0
IND,IN,AUT,AT,40,Austria,EUR,Euro,520512,"Single cotton yarn, measuring < 714.29 dtex but >= 232.56 dtex",2013,21457932.86,5738054.95,5738054.95,3.7396,1.75,1,234593409053.02,6719.75,3.3,4.0,34584880.0,60.85,7.5,7.5,0.0,MFN_APPLIED,,,,,,,1394,111,11,1349,0,GENERAL_GOODS,N/A,0,0,0,0,0
IND,IN,AUT,AT,40,Austria,EUR,Euro,520512,"Single cotton yarn, measuring < 714.29 dtex but >= 232.56 dtex",2014,15683467.71,4281708.39,4281708.39,3.6629,1.25,1,242804178369.88,6874.31,3.8,4.0,34965314.0,61.3,7.5,7.5,0.0,MFN_APPLIED,,,,,,,1394,111,11,1349,0,GENERAL_GOODS,N/A,0,0,0,0,0
IND,IN,AUT,AT,40,Austria,EUR,Euro,520512,"Single cotton yarn, measuring < 714.29 dtex but >= 232.56 dtex",2015,18605583.7,4887864.97,4887864.97,3.8065,1.27,1,251302324612.82,7032.42,3.3,4.0,35349932.0,61.75,7.5,7.5,0.0,MFN_APPLIED,,,,,,,1394,111,11,1349,0,GENERAL_GOODS,N/A,0,0,0,0,0
IND,IN,AUT,AT,40,Austria,EUR,Euro,520512,"Single cotton yarn, measuring < 714.29 dtex but >= 232.56 dtex",2016,2563649.46,797560.07,797560.07,3.2144,0.14,1,260097905974.27,7194.16,3.8,4.0,35738781.0,62.2,7.5,7.5,0.0,MFN_APPLIED,,,,,,,1394,111,11,1349,0,GENERAL_GOODS,N/A,0,0,0,0,0
IND,IN,AUT,AT,40,Austria,EUR,Euro,520512,"Single cotton yarn, measuring < 714.29 dtex but >= 232.56 dtex",2017,33853065.23,10312383.8,10312383.8,3.2828,1.6,1,269201332683.37,7359.63,3.3,4.0,36131908.0,62.65,7.5,7.5,0.0,MFN_APPLIED,,,,,,,1394,111,11,1349,0,GENERAL_GOODS,N/A,0,0,0,0,0
IND,IN,AUT,AT,40,Austria,EUR,Euro,520512,"Single cotton yarn, measuring < 714.29 dtex but >= 232.56 dtex",2018,26576006.98,8271791.1,8271791.1,3.2128,1.48,1,278623379327.29,7528.9,3.8,4.0,36529359.0,63.1,7.5,7.5,0.0,MFN_APPLIED,,,,,,,1394,111,11,1349,0,GENERAL_GOODS,N/A,0,0,0,0,0
IND,IN,AUT,AT,40,Austria,EUR,Euro,520512,"Single cotton yarn, measuring < 714.29 dtex but >= 232.56 dtex",2019,54522026.67,13799987.36,13799987.36,3.9509,2.37,1,288375197603.75,7702.06,3.3,4.0,36931182.0,63.55,7.5,7.5,0.0,MFN_APPLIED,,,,,,,1394,111,11,1349,0,GENERAL_GOODS,N/A,0,0,0,0,0
IND,IN,AUT,AT,40,Austria,EUR,Euro,520512,"Single cotton yarn, measuring < 714.29 dtex but >= 232.56 dtex",2020,13980674.92,3571907.24,3571907.24,3.9141,0.66,1,298468329519.88,7879.21,-2.5,4.0,37337425.0,64.0,7.5,7.5,0.0,MFN_APPLIED,,,,,,,1394,111,11,1349,0,GENERAL_GOODS,N/A,0,0,0,0,0
IND,IN,AUT,AT,40,Austria,EUR,Euro,520512,"Single cotton yarn, measuring < 714.29 dtex but >= 232.56 dtex",2021,95795684.41,22881721.23,22881721.23,4.1866,3.51,1,308914721053.07,8060.43,6.0,4.0,37748136.0,64.45,7.5,7.5,0.0,MFN_APPLIED,,,,,,,1394,111,11,1349,0,GENERAL_GOODS,N/A,0,0,0,0,0
IND,IN,AUT,AT,40,Austria,EUR,Euro,520512,"Single cotton yarn, measuring < 714.29 dtex but >= 232.56 dtex",2022,5937725.96,1835870.02,1835870.02,3.2343,0.21,1,319726736289.93,8245.82,6.0,7.5,38163366.0,64.9,7.5,7.5,0.0,MFN_APPLIED,,,,,,,1394,111,11,1349,0,GENERAL_GOODS,N/A,0,0,0,0,0
IND,IN,AUT,AT,40,Austria,EUR,Euro,520512,"Single cotton yarn, measuring < 714.29 dtex but >= 232.56 dtex",2023,50823397.29,14158980.12,14158980.12,3.5895,2.07,1,330917172060.08,8435.48,3.3,7.5,38583163.0,65.35,7.5,7.5,0.0,MFN_APPLIED,,,,,,,1394,111,11,1349,0,GENERAL_GOODS,N/A,0,0,0,0,0
IND,IN,AUT,AT,40,Austria,EUR,Euro,520512,"Single cotton yarn, measuring < 714.29 dtex but >= 232.56 dtex",2024,28484344.94,8940097.07,8940097.07,3.1861,1.04,1,342499273082.18,8629.49,3.8,4.0,39007578.0,65.8,7.5,7.5,0.0,MFN_APPLIED,,,,,,,1394,111,11,1349,0,GENERAL_GOODS,N/A,0,0,0,0,0
IND,IN,AUT,AT,40,Austria,EUR,Euro,520512,"Single cotton yarn, measuring < 714.29 dtex but >= 232.56 dtex",2025,84193830.38,24841860.28,24841860.28,3.3892,3.03,1,354486747640.06,8827.97,3.3,4.0,39436661.0,66.25,7.5,7.5,0.0,MFN_APPLIED,,,,,,,1394,111,11,1349,0,GENERAL_GOODS,N/A,0,0,0,0,0
IND,IN,AUT,AT,40,Austria,EUR,Euro,610910,"T-shirts, singlets and other vests, knitted or crocheted, of cotton",2000,430617.53,31799.76,31799.76,13.5415,0.09,1,150000000000.0,5000.0,3.8,4.0,30000000.0,55.0,12.0,12.0,0.0,MFN_APPLIED,,,,,,,1394,111,11,1349,0,GENERAL_GOODS,N/A,0,0,0,0,0
IND,IN,AUT,AT,40,Austria,EUR,Euro,610910,"T-shirts, singlets and other vests, knitted or crocheted, of cotton",2001,12526442.13,1162477.03,1162477.03,10.7756,2.34,1,155250000000.0,5115.0,3.3,4.0,30329999.0,55.45,12.0,12.0,0.0,MFN_APPLIED,,,,,,,1394,111,11,1349,0,GENERAL_GOODS,N/A,0,0,0,0,0
IND,IN,AUT,AT,40,Austria,EUR,Euro,610910,"T-shirts, singlets and other vests, knitted or crocheted, of cotton",2002,24253805.19,1830422.21,1830422.21,13.2504,4.14,1,160683750000.0,5232.64,3.8,4.0,30663629.0,55.9,12.0,12.0,0.0,MFN_APPLIED,,,,,,,1394,111,11,1349,0,GENERAL_GOODS,N/A,0,0,0,0,0
IND,IN,AUT,AT,40,Austria,EUR,Euro,610910,"T-shirts, singlets and other vests, knitted or crocheted, of cotton",2003,12177649.7,937025.92,937025.92,12.9961,1.87,1,166307681250.0,5353.0,3.3,4.0,31000929.0,56.35,12.0,12.0,0.0,MFN_APPLIED,,,,,,,1394,111,11,1349,0,GENERAL_GOODS,N/A,0,0,0,0,0
IND,IN,AUT,AT,40,Austria,EUR,Euro,610910,"T-shirts, singlets and other vests, knitted or crocheted, of cotton",2004,22004019.86,1698661.2,1698661.2,12.9537,3.51,1,172128450093.75,5476.11,3.8,4.0,31341940.0,56.8,12.0,12.0,0.0,MFN_APPLIED,,,,,,,1394,111,11,1349,0,GENERAL_GOODS,N/A,0,0,0,0,0
IND,IN,AUT,AT,40,Austria,EUR,Euro,610910,"T-shirts, singlets and other vests, knitted or crocheted, of cotton",2005,20706008.01,1795606.56,1795606.56,11.5315,2.88,1,178152945847.03,5602.07,3.3,4.0,31686701.0,57.25,12.0,12.0,0.0,MFN_APPLIED,,,,,,,1394,111,11,1349,0,GENERAL_GOODS,N/A,0,0,0,0,0
IND,IN,AUT,AT,40,Austria,EUR,Euro,610910,"T-shirts, singlets and other vests, knitted or crocheted, of cotton",2006,15085686.09,1529805.11,1529805.11,9.8612,2.11,1,184388298951.68,5730.91,3.8,4.0,32035255.0,57.7,12.0,12.0,0.0,MFN_APPLIED,,,,,,,1394,111,11,1349,0,GENERAL_GOODS,N/A,0,0,0,0,0
IND,IN,AUT,AT,40,Austria,EUR,Euro,610910,"T-shirts, singlets and other vests, knitted or crocheted, of cotton",2007,9455910.47,998963.38,998963.38,9.4657,1.17,1,190841889414.99,5862.72,3.3,4.0,32387643.0,58.15,12.0,12.0,0.0,MFN_APPLIED,,,,,,,1394,111,11,1349,0,GENERAL_GOODS,N/A,0,0,0,0,0
IND,IN,AUT,AT,40,Austria,EUR,Euro,610910,"T-shirts, singlets and other vests, knitted or crocheted, of cotton",2008,4065618.75,447214.31,447214.31,9.091,0.54,1,197521355544.51,5997.57,0.0,5.5,32743907.0,58.6,12.0,12.0,0.0,MFN_APPLIED,,,,,,,1394,111,11,1349,0,GENERAL_GOODS,N/A,0,0,0,0,0
IND,IN,AUT,AT,40,Austria,EUR,Euro,610910,"T-shirts, singlets and other vests, knitted or crocheted, of cotton",2009,13082898.03,875228.45,875228.45,14.948,1.65,1,204434602988.57,6135.51,0.0,4.0,33104090.0,59.05,12.0,12.0,0.0,MFN_APPLIED,,,,,,,1394,111,11,1349,0,GENERAL_GOODS,N/A,0,0,0,0,0
IND,IN,AUT,AT,40,Austria,EUR,Euro,610910,"T-shirts, singlets and other vests, knitted or crocheted, of cotton",2010,19021536.33,1713412.59,1713412.59,11.1016,2.09,1,211589814093.17,6276.63,3.8,4.0,33468235.0,59.5,12.0,12.0,0.0,MFN_APPLIED,,,,,,,1394,111,11,1349,0,GENERAL_GOODS,N/A,0,0,0,0,0
IND,IN,AUT,AT,40,Austria,EUR,Euro,610910,"T-shirts, singlets and other vests, knitted or crocheted, of cotton",2011,34373367.79,2715262.74,2715262.74,12.6593,4.31,1,218995457586.43,6420.99,3.3,4.0,33836385.0,59.95,12.0,12.0,0.0,MFN_APPLIED,,,,,,,1394,111,11,1349,0,GENERAL_GOODS,N/A,0,0,0,0,0
IND,IN,AUT,AT,40,Austria,EUR,Euro,610910,"T-shirts, singlets and other vests, knitted or crocheted, of cotton",2012,41300768.43,2983434.36,2983434.36,13.8434,4.11,1,226660298601.95,6568.67,3.8,4.0,34208585.0,60.4,12.0,12.0,0.0,MFN_APPLIED,,,,,,,1394,111,11,1349,0,GENERAL_GOODS,N/A,0,0,0,0,0
IND,IN,AUT,AT,40,Austria,EUR,Euro,610910,"T-shirts, singlets and other vests, knitted or crocheted, of cotton",2013,31767219.25,2634146.71,2634146.71,12.0598,2.9,1,234593409053.02,6719.75,3.3,4.0,34584880.0,60.85,12.0,12.0,0.0,MFN_APPLIED,,,,,,,1394,111,11,1349,0,GENERAL_GOODS,N/A,0,0,0,0,0
